Accident_ID,Date,Time,State,District,Latitude,Longitude,Road_Type,Weather,Light_Condition,Driver_Age,Driver_Gender,Vehicle_Type,Speed_kmph,Alcohol_Involved,Driver_Drowsy,Pothole_Involved,Cause_of_Accident,Severity,Casualties
ACC30156,12-05-2023,14:47,Puducherry,Karaikal,12.1337,79.5266,National Highway,Cloudy,Day,26,Female,Bike,76,No,No,No,Over Speeding,Medium,1.0
ACC30157,09-07-2024,15:54,Telangana,Warangal,18.2791,78.5382,Village Road,Clear,Day,41,Male,Auto,34,No,Yes,No,Drowsy Driving,Low,1.0
ACC30158,21-06-2023,18:05,Tamil Nadu,Chennai,11.2482,78.6244,State Highway,Clear,Dusk,46,Male,Bike,39,No,No,Yes,Pothole/Bad Road,Low,2.0
ACC30159,29-03-2024,02:54,Tamil Nadu,Coimbatore,10.8267,77.686,Expressway,Cloudy,Night,31,Male,Bus,77,No,No,No,Over Speeding,Medium,4.0
ACC30160,27-10-2022,13:24,Kerala,Ernakulam,9.9493,76.0611,City Road,Clear,Day,33,Male,Car,46,No,No,Yes,Pothole/Bad Road,Low,1.0
ACC30161,11-10-2024,22:00,Tamil Nadu,Chennai,11.9166,78.7572,Expressway,Clear,Night,38,Male,Bike,79,No,No,No,Over Speeding,High,2.0
ACC30162,16-09-2023,06:48,Karnataka,Hubballi,15.3203,75.6601,State Highway,Clear,Day,44,Male,Car,86,No,No,No,Over Speeding,Medium,2.0
ACC30163,23-03-2022,08:28,Telangana,Nizamabad,17.6997,78.6018,State Highway,Overcast,Day,38,Female,Truck,51,No,No,No,Poor Weather Visibility,Low,1.0
ACC30164,12-02-2024,18:19,Telangana,Karimnagar,17.4706,79.1427,City Road,Overcast,Dusk,27,Male,Bike,54,No,No,No,Poor Weather Visibility,Low,1.0
ACC30165,11-03-2023,13:17,Tamil Nadu,Salem,11.4886,78.7232,City Road,Clear,Day,48,Male,Bike,42,No,No,No,Signal Jumping,Low,
ACC30166,25-06-2024,14:11,Karnataka,Belagavi,15.1224,76.0823,National Highway,Clear,Day,61,Male,Bike,60,No,No,No,Over Speeding,Low,4.0
ACC30167,21-08-2022,09:13,Telangana,Karimnagar,18.3296,79.0451,State Highway,Cloudy,Day,58,Male,Auto,56,No,No,No,Signal Jumping,Low,1.0
ACC30168,06-07-2024,19:02,Kerala,Kollam,10.8221,76.5837,City Road,Clear,Night,37,Female,Car,44,No,No,No,Poor Weather Visibility,Low,0.0
ACC30169,29-08-2024,17:31,Kerala,Thiruvananthapuram,10.608,76.3872,Village Road,Cloudy,Dusk,29,Male,Bike,70,Yes,No,Yes,Drunk Driving,High,4.0
ACC30170,08-10-2024,21:25,Kerala,Ernakulam,10.2637,76.0215,State Highway,Clear,Night,25,Male,Bike,65,No,No,No,Signal Jumping,Medium,0.0
ACC30171,09-06-2022,16:30,Andhra Pradesh,Kurnool,15.8847,79.9591,Expressway,Foggy,Day,24,Male,Bike,77,No,No,No,Poor Weather Visibility,Medium,0.0
ACC30172,24-02-2024,07:34,Tamil Nadu,Tiruchirappalli,11.2833,78.2305,National Highway,Rainy,Day,27,Male,Bike,88,Yes,No,Yes,Over Speeding,High,3.0
ACC30173,04-09-2023,09:52,Tamil Nadu,Chennai,11.4701,77.9873,State Highway,Cloudy,Day,22,Male,Bike,62,Yes,No,No,Drunk Driving,Medium,3.0
ACC30174,06-02-2024,10:16,Tamil Nadu,Tiruchirappalli,11.086,78.7853,City Road,Rainy,Day,33,Female,Truck,56,No,No,No,Poor Weather Visibility,Medium,1.0
ACC30175,20-09-2023,15:14,Andhra Pradesh,Guntur,15.1963,79.643,National Highway,Clear,Day,75,Male,Auto,98,No,No,No,Over Speeding,High,3.0
ACC30176,23-08-2023,05:51,Andhra Pradesh,Kurnool,16.2352,79.9859,City Road,Foggy,Dawn,50,Female,Car,39,No,No,No,Poor Weather Visibility,Low,0.0
ACC30177,10-08-2024,12:00,Tamil Nadu,Salem,10.4086,77.6612,City Road,Overcast,Day,63,Male,Bike,38,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC30178,18-08-2023,15:12,Tamil Nadu,Tiruchirappalli,10.6735,78.6894,National Highway,Clear,Day,22,Female,Car,70,No,Yes,No,Drowsy Driving,Low,0.0
ACC30179,14-06-2023,16:13,Tamil Nadu,Coimbatore,11.5961,79.3051,State Highway,Clear,Day,22,Male,Bike,39,No,No,No,Signal Jumping,Low,0.0
ACC30180,29-03-2023,04:41,Puducherry,Karaikal,11.7935,80.5305,National Highway,Overcast,Night,40,Female,Auto,69,No,No,No,Poor Weather Visibility,High,11.0
ACC30181,07-08-2023,20:21,Tamil Nadu,Madurai,11.0748,78.467,City Road,Overcast,Night,46,Male,Bus,74,Yes,Yes,Yes,Drunk Driving,High,4.0
ACC30182,18-04-2023,15:43,Karnataka,Belagavi,15.5453,75.2382,City Road,Clear,Day,27,Male,Auto,43,No,No,No,Poor Weather Visibility,Low,0.0
ACC30183,23-12-2023,22:45,Telangana,Karimnagar,17.5819,78.6911,Village Road,Clear,Night,34,Male,Car,54,No,No,Yes,Pothole/Bad Road,Low,1.0
ACC30184,12-04-2022,15:18,Telangana,Nizamabad,17.9573,78.9278,Village Road,Cloudy,Day,51,Male,Truck,43,No,No,Yes,Pothole/Bad Road,Medium,3.0
ACC30185,10-09-2022,07:22,Tamil Nadu,Tiruchirappalli,11.4968,78.6837,City Road,Cloudy,Day,26,Male,Bike,55,No,Yes,No,Signal Jumping,Low,
ACC30186,29-08-2024,21:38,Andhra Pradesh,Vijayawada,16.5738,80.2786,Village Road,Clear,Night,50,Male,Bike,37,Yes,No,Yes,Drunk Driving,Medium,2.0
ACC30187,25-02-2022,09:26,Karnataka,Mysuru,15.6443,75.656,National Highway,Overcast,Day,18,Male,Truck,71,No,No,No,Signal Jumping,Low,1.0
ACC30188,01-08-2024,07:08,Tamil Nadu,Tiruchirappalli,11.6327,78.6598,State Highway,Rainy,Day,35,Female,Bike,56,No,No,No,Poor Weather Visibility,Low,1.0
ACC30189,09-11-2023,19:54,Tamil Nadu,Coimbatore,11.1036,78.5595,State Highway,Clear,Night,19,Male,Car,50,No,No,No,Poor Weather Visibility,Low,0.0
ACC30190,26-03-2024,10:46,Karnataka,Mangaluru,15.3814,75.8963,Expressway,Foggy,Day,39,Male,Auto,102,Yes,No,No,Over Speeding,High,6.0
ACC30191,24-08-2024,18:43,Tamil Nadu,Madurai,11.1633,78.7972,City Road,Rainy,Dusk,37,Female,Bus,36,No,No,Yes,Poor Weather Visibility,Low,0.0
ACC30192,13-12-2023,19:22,Telangana,Karimnagar,17.9658,78.0651,City Road,Overcast,Night,41,Male,Bike,56,No,Yes,No,Drowsy Driving,Medium,2.0
ACC30193,07-12-2023,10:46,Telangana,Hyderabad,17.6518,78.8942,Expressway,Cloudy,Day,45,Male,Car,80,No,Yes,No,Drowsy Driving,Medium,2.0
ACC30194,13-03-2024,12:11,Telangana,Hyderabad,17.4291,79.1566,City Road,Foggy,Day,73,Male,Bus,51,No,No,No,Poor Weather Visibility,Low,
ACC30195,11-08-2022,09:17,Tamil Nadu,Tiruchirappalli,11.2515,79.0189,Expressway,Cloudy,Day,64,Female,Auto,73,No,No,No,Over Speeding,Medium,3.0
ACC30196,15-06-2022,09:18,Telangana,Hyderabad,17.3247,78.736,Expressway,Overcast,Day,31,Male,Bus,90,No,Yes,No,Over Speeding,High,7.0
ACC30197,05-03-2023,08:55,Kerala,Thiruvananthapuram,10.9013,76.2148,City Road,Cloudy,Day,22,Female,Bike,40,No,No,No,Poor Weather Visibility,Low,0.0
ACC30198,10-07-2022,20:15,Tamil Nadu,Salem,11.1204,78.8275,City Road,Clear,Night,44,Male,Truck,42,No,No,No,Signal Jumping,Low,1.0
ACC30199,18-12-2024,12:11,Kerala,Kozhikode,10.5994,76.33,Expressway,Cloudy,Day,67,Female,Bike,73,No,No,Yes,Pothole/Bad Road,Medium,4.0
ACC30200,26-03-2022,08:03,Karnataka,Mysuru,15.5393,75.9183,Expressway,Rainy,Day,32,Male,Bike,83,No,No,Yes,Poor Weather Visibility,High,8.0
ACC30201,05-04-2023,08:31,Kerala,Thrissur,10.0509,76.9152,State Highway,Cloudy,Day,29,Male,Bike,66,No,No,No,Poor Weather Visibility,Low,4.0
ACC30202,14-09-2024,01:30,Tamil Nadu,Tiruchirappalli,12.1058,78.4226,City Road,Cloudy,Night,32,Male,Truck,62,No,Yes,Yes,Drowsy Driving,Medium,4.0
ACC30203,22-07-2022,09:57,Telangana,Warangal,17.4806,78.8148,City Road,Clear,Day,50,Male,Truck,48,No,No,No,Signal Jumping,Low,0.0
ACC30204,11-03-2023,07:24,Telangana,Khammam,17.9034,79.0902,City Road,Clear,Day,18,Female,Truck,39,No,No,No,Signal Jumping,Low,4.0
ACC30205,19-08-2024,18:08,Telangana,Khammam,17.8692,79.7365,Expressway,Clear,Dusk,38,Male,Car,82,No,No,No,Over Speeding,Medium,
ACC30206,17-06-2024,09:32,Tamil Nadu,Coimbatore,10.7193,78.3983,Expressway,Clear,Day,18,Female,Car,97,No,No,No,Over Speeding,High,5.0
ACC30207,09-12-2022,06:17,Tamil Nadu,Coimbatore,10.7104,78.8597,Village Road,Clear,Day,54,Male,Car,39,No,No,No,Signal Jumping,Low,0.0
ACC30208,20-07-2024,11:26,Andhra Pradesh,Vijayawada,15.8038,79.3416,State Highway,Clear,Day,33,Male,Bike,56,No,No,No,Signal Jumping,Low,0.0
ACC30209,09-10-2024,14:52,Telangana,Khammam,17.4037,79.0789,City Road,Clear,Day,30,Male,Car,62,No,No,Yes,Pothole/Bad Road,Low,2.0
ACC30210,30-05-2022,00:19,Karnataka,Belagavi,16.7536,75.2747,Village Road,Cloudy,Night,19,Male,Bike,62,Yes,Yes,No,Drunk Driving,High,7.0
ACC30211,04-03-2023,11:54,Telangana,Warangal,18.0297,78.5636,City Road,Clear,Day,57,Male,Bus,50,No,Yes,Yes,Drowsy Driving,Low,1.0
ACC30212,12-04-2024,18:30,Kerala,Thiruvananthapuram,10.2062,77.0448,City Road,Foggy,Dusk,43,Male,Bike,35,No,No,No,Poor Weather Visibility,Low,3.0
ACC30213,01-11-2023,02:30,Kerala,Kozhikode,10.6151,76.7127,City Road,Rainy,Night,43,Male,Bike,47,No,No,No,Poor Weather Visibility,Low,0.0
ACC30214,14-03-2022,12:52,Karnataka,Mangaluru,15.3797,76.2772,Village Road,Cloudy,Day,42,Female,Auto,39,No,No,Yes,Pothole/Bad Road,Low,1.0
ACC30215,10-08-2023,09:32,Karnataka,Belagavi,14.9028,75.1559,City Road,Clear,Day,19,Male,Car,42,No,No,No,Signal Jumping,Low,1.0
ACC30216,30-05-2023,13:05,Puducherry,Puducherry,11.1754,80.1977,State Highway,Clear,Day,28,Male,Bike,74,Yes,No,No,Drunk Driving,High,
ACC30217,26-03-2024,12:15,Tamil Nadu,Chennai,11.4059,78.6843,Expressway,Overcast,Day,26,Male,Car,87,No,No,No,Over Speeding,Medium,1.0
ACC30218,22-07-2022,19:13,Tamil Nadu,Tiruchirappalli,10.3188,78.8633,Village Road,Clear,Night,34,Male,Bus,34,No,No,No,Signal Jumping,Low,1.0
ACC30219,04-10-2022,16:46,Kerala,Kollam,10.1633,76.0107,Expressway,Clear,Day,50,Male,Auto,85,No,No,No,Over Speeding,Medium,2.0
ACC30220,09-01-2024,16:13,Tamil Nadu,Madurai,11.5872,78.4908,State Highway,Clear,Day,36,Female,Bus,51,No,Yes,No,Drowsy Driving,Low,1.0
ACC30221,27-12-2024,17:10,Tamil Nadu,Tiruchirappalli,10.8621,78.1706,Village Road,Cloudy,Dusk,22,Male,Bus,68,No,No,No,Poor Weather Visibility,Medium,5.0
ACC30222,03-06-2024,12:54,Andhra Pradesh,Nellore,15.5757,80.1801,City Road,Rainy,Day,28,Male,Auto,34,No,No,No,Poor Weather Visibility,Low,
ACC30223,18-05-2024,10:15,Karnataka,Mangaluru,15.1691,75.4851,State Highway,Clear,Day,22,Female,Car,36,No,No,No,Poor Weather Visibility,Low,1.0
ACC30224,11-03-2022,04:15,Telangana,Hyderabad,17.4703,79.0013,State Highway,Cloudy,Night,63,Male,Bike,77,Yes,No,No,Drunk Driving,High,6.0
ACC30225,29-06-2024,19:31,Andhra Pradesh,Vijayawada,15.2977,79.3907,National Highway,Foggy,Night,29,Male,Bike,86,No,No,No,Poor Weather Visibility,High,7.0
ACC30226,20-08-2023,17:56,Kerala,Kollam,10.2792,76.3843,Expressway,Rainy,Dusk,23,Female,Bike,83,No,No,Yes,Poor Weather Visibility,Medium,3.0
ACC30227,04-01-2024,18:00,Kerala,Thiruvananthapuram,10.0926,76.427,Village Road,Clear,Dusk,43,Male,Bike,15,No,No,No,Signal Jumping,Low,0.0
ACC30228,29-03-2022,03:56,Karnataka,Mysuru,15.6876,76.3466,State Highway,Cloudy,Night,22,Female,Bike,47,No,No,No,Poor Weather Visibility,Low,1.0
ACC30229,25-09-2023,05:42,Andhra Pradesh,Nellore,15.3132,79.5912,State Highway,Clear,Dawn,33,Male,Auto,58,Yes,No,Yes,Drunk Driving,Low,1.0
ACC30230,10-11-2023,12:09,Tamil Nadu,Tiruchirappalli,11.2064,78.624,Village Road,Clear,Day,31,Male,Car,24,No,No,No,Signal Jumping,Low,2.0
ACC30231,02-12-2022,17:10,Andhra Pradesh,Visakhapatnam,16.7904,79.1559,State Highway,Clear,Dusk,25,Female,Auto,64,No,No,No,Signal Jumping,Medium,2.0
ACC30232,07-07-2022,16:29,Karnataka,Hubballi,15.1762,75.9668,Expressway,Clear,Day,45,Male,Car,77,No,No,No,Over Speeding,Low,1.0
ACC30233,30-10-2024,17:44,Tamil Nadu,Tiruchirappalli,11.488,78.9123,City Road,Clear,Dusk,26,Female,Bike,35,No,No,No,Poor Weather Visibility,Low,2.0
ACC30234,08-06-2024,19:37,Karnataka,Bengaluru Urban,15.0732,75.5578,National Highway,Clear,Night,36,Female,Auto,73,No,No,No,Over Speeding,Medium,7.0
ACC30235,02-03-2024,13:49,Karnataka,Mangaluru,15.4508,75.8734,State Highway,Overcast,Day,37,Male,Auto,75,No,No,No,Over Speeding,Medium,6.0
ACC30236,27-07-2023,10:12,Andhra Pradesh,Kurnool,15.2418,79.7015,City Road,Clear,Day,51,Male,Truck,47,No,No,No,Poor Weather Visibility,Low,0.0
ACC30237,13-11-2022,16:48,Tamil Nadu,Salem,10.3724,79.0786,City Road,Clear,Day,20,Male,Bike,29,No,No,Yes,Pothole/Bad Road,Low,1.0
ACC30238,08-12-2023,16:46,Kerala,Thrissur,10.5746,76.6551,State Highway,Clear,Day,32,Female,Truck,77,No,No,No,Over Speeding,Medium,2.0
ACC30239,28-07-2022,13:26,Karnataka,Bengaluru Urban,15.3197,75.6293,City Road,Rainy,Day,29,Male,Auto,62,No,No,Yes,Poor Weather Visibility,Medium,1.0
ACC30240,22-02-2022,03:03,Karnataka,Bengaluru Urban,15.0739,74.9484,City Road,Clear,Night,31,Male,Truck,42,No,No,No,Signal Jumping,Low,2.0
ACC30241,18-06-2024,19:34,Karnataka,Mangaluru,15.8446,75.0828,City Road,Rainy,Night,34,Male,Auto,53,No,No,No,Poor Weather Visibility,Medium,1.0
ACC30242,20-02-2022,08:25,Telangana,Khammam,17.9951,79.3077,Village Road,Clear,Day,22,Male,Auto,64,No,Yes,No,Drowsy Driving,Medium,
ACC30243,28-04-2022,18:24,Karnataka,Mangaluru,15.4627,75.9026,National Highway,Overcast,Dusk,31,Male,Bike,77,No,No,No,Over Speeding,Medium,3.0
ACC30244,14-05-2024,07:11,Tamil Nadu,Chennai,11.1239,79.3481,City Road,Clear,Day,25,Male,Car,23,No,No,No,Signal Jumping,Low,2.0
ACC30245,06-07-2023,16:43,Kerala,Thrissur,10.4021,76.0202,City Road,Cloudy,Day,39,Male,Bike,54,Yes,No,Yes,Drunk Driving,Medium,5.0
ACC30246,10-03-2023,12:40,Tamil Nadu,Salem,11.1574,79.3544,National Highway,Cloudy,Day,18,Male,Car,74,No,Yes,No,Drowsy Driving,High,5.0
ACC30247,24-08-2023,20:58,Telangana,Hyderabad,18.7695,79.4777,National Highway,Clear,Night,64,Male,Bike,61,No,No,No,Over Speeding,Low,1.0
ACC30248,16-07-2023,00:14,Karnataka,Hubballi,15.9464,75.9933,State Highway,Clear,Night,40,Male,Auto,73,No,Yes,No,Drowsy Driving,Medium,2.0
ACC30249,14-09-2023,14:34,Tamil Nadu,Chennai,10.7192,78.7021,State Highway,Clear,Day,44,Male,Bike,64,No,No,No,Signal Jumping,Low,3.0
ACC30250,12-09-2023,16:58,Andhra Pradesh,Visakhapatnam,16.2269,79.5361,City Road,Rainy,Day,42,Male,Bus,54,No,No,No,Poor Weather Visibility,Low,2.0
ACC30251,04-08-2022,12:03,Tamil Nadu,Tiruchirappalli,10.9406,78.2452,City Road,Rainy,Day,36,Male,Bus,56,No,No,No,Poor Weather Visibility,Low,4.0
ACC30252,11-09-2022,16:24,Kerala,Ernakulam,10.261,76.7314,National Highway,Foggy,Day,18,Male,Car,65,No,No,No,Poor Weather Visibility,Medium,1.0
ACC30253,17-04-2023,16:34,Telangana,Khammam,18.0341,78.4141,National Highway,Clear,Day,60,Male,Auto,67,No,No,No,Over Speeding,Low,4.0
ACC30254,28-12-2022,11:45,Telangana,Khammam,18.6631,78.7354,City Road,Rainy,Day,47,Male,Bike,61,No,No,No,Poor Weather Visibility,Medium,2.0
ACC30255,24-01-2024,05:16,Tamil Nadu,Salem,10.9274,78.6769,National Highway,Clear,Dawn,18,Male,Truck,81,No,No,No,Over Speeding,Medium,4.0
ACC30256,05-05-2022,19:35,Tamil Nadu,Salem,11.1088,78.6341,National Highway,Clear,Night,72,Female,Car,67,Yes,No,No,Drunk Driving,High,3.0
ACC30257,26-07-2022,18:32,Karnataka,Bengaluru Urban,15.3366,75.5504,Village Road,Foggy,Dusk,43,Male,Bus,63,No,No,No,Poor Weather Visibility,Medium,3.0
ACC30258,07-03-2024,11:15,Karnataka,Mangaluru,15.7209,75.5032,Village Road,Clear,Day,18,Male,Car,33,No,No,No,Poor Weather Visibility,Low,0.0
ACC30259,03-11-2024,15:50,Andhra Pradesh,Kurnool,16.8799,79.6542,City Road,Rainy,Day,18,Male,Auto,65,Yes,No,Yes,Poor Weather Visibility,High,5.0
ACC30260,24-11-2022,19:51,Telangana,Nizamabad,17.1203,78.7147,City Road,Clear,Night,32,Male,Car,82,No,Yes,No,Over Speeding,High,9.0
ACC30261,23-01-2022,18:47,Tamil Nadu,Madurai,10.3467,78.3246,National Highway,Clear,Dusk,28,Female,Truck,104,Yes,Yes,No,Over Speeding,High,4.0
ACC30262,23-08-2024,00:37,Karnataka,Mysuru,14.9492,75.4603,City Road,Rainy,Night,18,Male,Car,53,No,Yes,No,Poor Weather Visibility,Medium,4.0
ACC30263,21-01-2023,07:22,Kerala,Kollam,10.8045,76.5791,Village Road,Cloudy,Day,18,Male,Car,38,No,No,No,Poor Weather Visibility,Low,2.0
ACC30264,01-01-2024,18:33,Andhra Pradesh,Guntur,16.5215,79.2979,National Highway,Clear,Dusk,45,Male,Auto,58,No,No,No,Signal Jumping,Low,2.0
ACC30265,13-10-2024,00:55,Andhra Pradesh,Guntur,14.654,79.8947,Village Road,Clear,Night,20,Male,Bike,43,Yes,No,Yes,Drunk Driving,Medium,5.0
ACC30266,17-07-2023,16:47,Karnataka,Mysuru,15.4774,75.7272,City Road,Clear,Day,23,Male,Truck,37,No,Yes,No,Drowsy Driving,Low,1.0
ACC30267,01-06-2023,12:16,Kerala,Thiruvananthapuram,10.2988,76.4225,Expressway,Clear,Day,44,Male,Car,99,Yes,No,No,Over Speeding,High,4.0
ACC30268,18-03-2023,20:32,Karnataka,Hubballi,15.6471,75.6481,City Road,Clear,Night,29,Male,Car,34,No,No,No,Signal Jumping,Low,2.0
ACC30269,21-07-2022,16:31,Tamil Nadu,Chennai,11.1749,78.7675,Village Road,Cloudy,Day,46,Female,Car,35,No,No,Yes,Pothole/Bad Road,Low,2.0
ACC30270,30-03-2022,14:13,Tamil Nadu,Coimbatore,11.3416,79.1804,City Road,Cloudy,Day,28,Male,Car,57,No,Yes,No,Drowsy Driving,Medium,5.0
ACC30271,19-02-2023,14:58,Kerala,Ernakulam,10.0641,75.7783,Village Road,Cloudy,Day,44,Male,Car,23,No,No,Yes,Pothole/Bad Road,Low,1.0
ACC30272,28-05-2024,13:27,Telangana,Warangal,17.7109,79.3942,State Highway,Cloudy,Day,48,Male,Bus,67,Yes,No,No,Drunk Driving,Medium,3.0
ACC30273,06-05-2023,21:26,Karnataka,Bengaluru Urban,15.9409,75.5031,State Highway,Cloudy,Night,31,Female,Bike,63,No,No,No,Poor Weather Visibility,Medium,1.0
ACC30274,07-06-2023,09:05,Karnataka,Hubballi,14.7263,75.8413,City Road,Clear,Day,37,Male,Bike,49,No,No,No,Signal Jumping,Low,0.0
ACC30275,23-11-2024,13:24,Tamil Nadu,Salem,10.5355,78.4556,City Road,Overcast,Day,21,Male,Bike,69,No,No,No,Poor Weather Visibility,Medium,2.0
ACC30276,04-01-2024,19:45,Telangana,Khammam,17.019,78.8215,City Road,Rainy,Night,62,Male,Bike,59,No,No,No,Poor Weather Visibility,Medium,5.0
ACC30277,23-10-2022,16:28,Tamil Nadu,Coimbatore,10.5729,78.6416,National Highway,Clear,Day,18,Male,Auto,58,No,No,No,Signal Jumping,Low,2.0
ACC30278,23-02-2022,13:37,Tamil Nadu,Chennai,11.1662,78.7527,Village Road,Rainy,Day,36,Male,Truck,40,No,Yes,No,Poor Weather Visibility,Low,0.0
ACC30279,14-05-2022,19:01,Telangana,Khammam,17.884,78.5254,Village Road,Clear,Night,40,Male,Bike,69,Yes,Yes,No,Drunk Driving,High,3.0
ACC30280,14-12-2024,16:39,Tamil Nadu,Chennai,11.0866,79.3194,Expressway,Clear,Day,18,Male,Bike,102,Yes,No,No,Over Speeding,High,7.0
ACC30281,15-07-2022,08:58,Karnataka,Mysuru,15.5468,75.8071,State Highway,Clear,Day,26,Male,Truck,64,No,Yes,No,Drowsy Driving,Low,1.0
ACC30282,03-11-2024,18:32,Karnataka,Belagavi,14.3893,75.361,City Road,Clear,Dusk,54,Male,Truck,35,No,Yes,No,Drowsy Driving,Low,0.0
ACC30283,13-06-2022,22:46,Tamil Nadu,Salem,11.1784,78.9705,National Highway,Rainy,Night,19,Female,Auto,62,No,No,No,Poor Weather Visibility,Medium,2.0
ACC30284,12-04-2024,01:45,Tamil Nadu,Tiruchirappalli,11.0432,78.8778,Expressway,Clear,Night,19,Female,Car,83,No,No,Yes,Over Speeding,High,5.0
ACC30285,20-02-2022,19:48,Andhra Pradesh,Vijayawada,16.4552,79.8798,National Highway,Cloudy,Night,29,Female,Bike,80,No,Yes,Yes,Drowsy Driving,High,5.0
ACC30286,15-01-2024,11:01,Karnataka,Mysuru,15.0533,75.5128,City Road,Overcast,Day,41,Male,Bike,59,No,No,Yes,Pothole/Bad Road,Medium,2.0
ACC30287,09-10-2023,09:01,Tamil Nadu,Tiruchirappalli,10.7079,78.0378,National Highway,Clear,Day,41,Male,Car,94,No,No,No,Over Speeding,Medium,2.0
ACC30288,24-05-2024,10:32,Andhra Pradesh,Nellore,16.1064,79.2365,City Road,Clear,Day,52,Male,Bike,48,Yes,No,Yes,Drunk Driving,High,2.0
ACC30289,10-10-2023,19:36,Tamil Nadu,Salem,11.793,78.7191,State Highway,Clear,Night,34,Female,Car,45,No,No,No,Signal Jumping,Low,0.0
ACC30290,26-03-2024,12:26,Karnataka,Bengaluru Urban,15.2104,75.5879,National Highway,Clear,Day,51,Female,Bike,72,No,No,No,Over Speeding,High,3.0
ACC30291,10-03-2023,00:00,Karnataka,Mangaluru,14.9898,75.9216,Village Road,Clear,Night,44,Male,Bike,26,No,No,No,Poor Weather Visibility,Low,1.0
ACC30292,26-09-2022,18:24,Karnataka,Hubballi,14.9209,75.9394,City Road,Clear,Dusk,29,Male,Car,34,No,No,No,Signal Jumping,Low,
ACC30293,21-03-2024,20:03,Telangana,Warangal,18.0255,78.5649,City Road,Foggy,Night,45,Male,Bike,30,No,No,No,Poor Weather Visibility,Low,1.0
ACC30294,10-07-2023,08:43,Telangana,Hyderabad,17.5379,79.9173,City Road,Rainy,Day,23,Female,Car,51,No,No,No,Poor Weather Visibility,Medium,2.0
ACC30295,02-09-2024,09:08,Andhra Pradesh,Nellore,15.7887,79.6948,National Highway,Clear,Day,48,Male,Car,79,No,No,No,Over Speeding,Medium,2.0
ACC30296,27-04-2024,10:52,Karnataka,Hubballi,15.8835,76.0885,Village Road,Clear,Day,39,Male,Car,15,No,No,No,Poor Weather Visibility,Low,0.0
ACC30297,25-02-2022,10:39,Andhra Pradesh,Visakhapatnam,14.9274,78.8866,City Road,Clear,Day,24,Male,Bike,49,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC30298,15-02-2023,08:41,Kerala,Thiruvananthapuram,10.5719,76.6685,State Highway,Clear,Day,55,Male,Auto,55,No,No,No,Signal Jumping,Low,1.0
ACC30299,05-10-2023,18:57,Telangana,Hyderabad,17.3077,78.7577,State Highway,Clear,Dusk,38,Female,Bike,66,No,No,No,Over Speeding,Low,1.0
ACC30300,25-03-2023,09:50,Tamil Nadu,Salem,11.5053,78.843,City Road,Clear,Day,59,Male,Car,64,No,No,No,Over Speeding,Low,1.0
ACC30301,09-08-2023,09:11,Andhra Pradesh,Vijayawada,15.2922,79.3995,City Road,Clear,Day,18,Male,Bus,59,No,No,No,Signal Jumping,Low,1.0
ACC30302,06-08-2022,18:13,Andhra Pradesh,Nellore,15.2298,80.0986,National Highway,Clear,Dusk,64,Male,Car,90,No,No,No,Over Speeding,Medium,3.0
ACC30303,28-11-2023,20:39,Tamil Nadu,Madurai,11.09,78.9348,State Highway,Clear,Night,35,Male,Bike,48,No,Yes,No,Drowsy Driving,Low,0.0
ACC30304,18-12-2024,02:40,Tamil Nadu,Salem,11.3014,78.7648,City Road,Clear,Night,24,Male,Bike,64,No,Yes,Yes,Drowsy Driving,High,6.0
ACC30305,07-08-2022,08:48,Tamil Nadu,Tiruchirappalli,10.842,78.8865,City Road,Overcast,Day,27,Male,Bike,38,No,No,Yes,Pothole/Bad Road,Low,2.0
ACC30306,10-04-2023,11:00,Telangana,Nizamabad,17.9298,79.3896,City Road,Clear,Day,36,Male,Auto,46,No,No,No,Signal Jumping,Low,1.0
ACC30307,18-09-2024,17:11,Kerala,Kollam,10.0121,75.9995,Village Road,Cloudy,Dusk,34,Male,Bike,69,No,Yes,Yes,Drowsy Driving,High,5.0
ACC30308,18-02-2024,12:35,Karnataka,Belagavi,15.1755,76.0107,Expressway,Overcast,Day,42,Male,Car,108,No,No,No,Over Speeding,High,4.0
ACC30309,13-01-2023,18:40,Andhra Pradesh,Visakhapatnam,15.557,79.9334,City Road,Overcast,Dusk,25,Male,Car,35,No,No,Yes,Pothole/Bad Road,Low,1.0
ACC30310,30-11-2024,21:42,Telangana,Khammam,17.3586,78.8987,Expressway,Foggy,Night,18,Female,Auto,75,Yes,No,No,Poor Weather Visibility,High,4.0
ACC30311,19-02-2022,18:35,Tamil Nadu,Coimbatore,11.9582,79.7116,Expressway,Clear,Dusk,42,Male,Bus,73,No,No,No,Over Speeding,Medium,2.0
ACC30312,15-07-2024,04:16,Kerala,Kozhikode,10.2524,76.1352,Village Road,Clear,Night,46,Male,Car,37,No,No,Yes,Pothole/Bad Road,Low,3.0
ACC30313,01-03-2022,19:01,Andhra Pradesh,Kurnool,15.3906,80.0777,State Highway,Cloudy,Night,26,Female,Bike,66,No,Yes,No,Drowsy Driving,Medium,1.0
ACC30314,29-03-2024,04:20,Karnataka,Belagavi,15.2591,75.9847,National Highway,Foggy,Night,30,Male,Bike,66,No,No,No,Poor Weather Visibility,High,2.0
